City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,falam,22.9167,93.6833,13.86,100,100,0.22,MM,1701978670
362,kingston,17.997,-76.7936,31.53,66,40,5.14,JM,1701978485
363,acarau,-2.8856,-40.12,28.46,70,14,8.15,BR,1701978670
364,praia da vitoria,38.7333,-27.0667,17.64,82,20,7.38,PT,1701978489
365,antsiranana,-12.2787,49.2917,26.49,78,38,5.99,MG,1701978523
366,panjab,34.388,67.0233,-1.56,33,100,1.2,AF,1701978671
367,bambanglipuro,-7.95,110.2833,25.35,88,100,0.85,ID,1701978671
368,thinadhoo,0.5333,72.9333,26.44,83,100,6.58,MV,1701978671
369,kichmengskiy gorodok,59.9816,45.7854,-20.03,97,39,1.34,RU,1701978671
370,redwood falls,44.5394,-95.1169,16.01,38,0,5.66,US,1701978657
371,cockburn town,21.4612,-71.1419,25.25,68,100,8.33,TC,1701978652
372,aljezur,37.3191,-8.8033,16.16,94,100,2.41,PT,1701978672
373,coahuayana de hidalgo,18.7,-103.6583,31.56,49,53,2.01,MX,1701978672
374,rehoboth,-23.3167,17.0833,27.88,18,6,8.02,NA,1701978672
375,escanaba,45.7453,-87.0646,6.4,65,0,2.57,US,1701978672
376,taltal,-25.4,-70.4833,20.01,67,22,4.01,CL,1701978673
377,walvis bay,-22.9575,14.5053,17.27,77,3,6.58,NA,1701978673
378,chadan,51.2833,91.5833,-20.33,90,100,1.2,RU,1701978673
379,sao vicente,-23.9631,-46.3919,33.98,49,40,5.36,BR,1701978673
380,broken hill,-31.95,141.4333,31.5,26,100,7.07,AU,1701978673
381,xiaoweizhai,26.1903,107.5125,10.58,73,33,1.72,CN,1701978673
382,angra do heroismo,38.65,-27.2167,17.84,83,20,0.45,PT,1701978674
383,muroto-misakicho,33.2833,134.15,13.65,61,0,2.76,JP,1701978674
384,san rafael del yuma,18.4299,-68.6739,30.11,72,38,5.44,DO,1701978674
385,susanville,40.4163,-120.653,7.12,63,100,2.24,US,1701978674
386,beledweyne,4.7358,45.2036,27.78,39,8,4.32,SO,1701978674
387,itacare,-14.2775,-38.9967,26.81,68,13,2.89,BR,1701978675
388,tromso,69.6496,18.957,-3.99,63,0,7.72,NO,1701978675
389,freistadt,48.511,14.5045,-3.66,97,31,1.42,AT,1701978675
390,awjilah,29.1081,21.2869,18.59,28,100,2.8,LY,1701978675
391,abay,49.6311,72.8539,-20.79,78,75,3.27,KZ,1701978675
392,prince albert,53.2001,-105.7677,1.97,93,100,4.63,CA,1701978675
393,morondava,-20.2833,44.2833,25.95,88,17,2.2,MG,1701978676
394,aldinga beach,-35.2793,138.4604,28.9,44,73,6.32,AU,1701978676
395,caldas da rainha,39.4033,-9.1384,15.93,96,100,5.53,PT,1701978665
396,saint augustine beach,29.8505,-81.2654,19.52,55,0,4.12,US,1701978676
397,praia,14.9215,-23.5087,24.3,73,75,7.2,CV,1701978645
398,brokopondo,4.75,-55.1667,30.13,63,99,2.51,SR,1701978677
399,ati,13.2154,18.3353,26.52,15,8,4.68,TD,1701978677
400,muyuka,4.2898,9.4103,25.78,88,86,0.62,CM,1701978677
401,lipovtsy,44.2014,131.7244,-8.76,61,97,1.74,RU,1701978678
402,kayes,14.0,-11.0,29.9,14,100,2.08,ML,1701978678
403,vorkuta,67.5,64.0,-26.08,98,100,2.04,RU,1701978678
404,kolonia,50.9333,6.95,2.46,83,20,3.6,DE,1701978564
405,eyl,7.9803,49.8164,24.83,68,1,9.29,SO,1701978678
406,vernon,50.2581,-119.2691,6.53,88,96,1.03,CA,1701978679
407,khorixas,-20.3667,14.9667,23.66,29,18,5.7,NA,1701978679
408,yueyang,29.3333,113.0919,12.77,51,100,3.98,CN,1701978679
409,villamontes,-21.25,-63.5,28.69,70,100,0.0,BO,1701978679
410,jining,35.405,116.5814,9.45,66,0,3.64,CN,1701978679
411,sungailiat,-1.85,106.1333,26.81,84,100,2.49,ID,1701978680
412,lethbridge,49.7,-112.8186,1.45,93,100,6.69,CA,1701978680
413,udachny,66.4167,112.4,-25.31,75,100,1.28,RU,1701978680
414,gazojak,41.1875,61.4036,0.82,31,100,5.94,TM,1701978681
415,jamestown,42.097,-79.2353,3.77,79,100,4.12,US,1701978572
416,natal,-5.795,-35.2094,29.36,70,40,6.69,BR,1701978682
417,shahdol,23.2833,81.35,15.95,97,66,1.18,IN,1701978682
418,port isabel,26.0734,-97.2086,24.45,69,100,7.2,US,1701978682
419,tunja,5.5353,-73.3678,16.53,60,74,2.54,CO,1701978683
420,uliastay,47.7417,96.8444,-20.44,96,68,2.62,MN,1701978527
421,banda aceh,5.5577,95.3222,25.91,82,99,3.04,ID,1701978683
422,afaahiti,-17.75,-149.2833,27.93,83,97,8.95,PF,1701978683
423,sao joao dos inhamuns,-6.0,-40.2833,34.78,25,78,5.42,BR,1701978683
424,san antonio de pale,-1.4014,5.6325,26.12,82,99,3.52,GQ,1701978684
425,faya-largeau,17.9257,19.1043,22.29,18,51,3.65,TD,1701978684
426,mezokovesd,47.8167,20.5833,0.86,97,100,2.7,HU,1701978684
427,saint-paul,-21.0096,55.2707,26.05,98,53,0.27,RE,1701978684
428,brookings,44.3114,-96.7984,16.18,47,0,6.17,US,1701978685
429,colchester,51.8892,0.9042,6.51,90,100,9.88,GB,1701978685
430,holualoa,19.6228,-155.9522,24.88,76,40,1.54,US,1701978685
431,myeik,12.4333,98.6,24.72,89,16,1.79,MM,1701978685
432,livingston,55.9029,-3.5226,6.05,90,75,3.6,GB,1701978686
433,tsagan aman,47.5639,46.7218,-2.91,78,96,6.35,RU,1701978686
434,isabela,6.7085,121.9711,26.32,83,100,1.56,PH,1701978686
435,cururupu,-1.8283,-44.8683,28.81,68,32,2.96,BR,1701978686
436,camiri,-20.05,-63.5167,22.88,88,100,0.0,BO,1701978686
437,minas de marcona,-15.2119,-75.1103,20.83,55,20,6.98,PE,1701978687
438,gaiman,-43.2897,-65.4929,18.09,39,4,8.37,AR,1701978687
439,barysh,53.6553,47.1123,-25.11,100,78,1.45,RU,1701978687
440,vorgashor,67.5833,63.95,-26.25,98,100,2.03,RU,1701978688
441,buinsk,54.95,48.2833,-28.34,100,39,1.23,RU,1701978688
442,manado,1.487,124.8455,24.43,100,40,0.51,ID,1701978688
443,teknaf,20.8624,92.3058,23.78,92,82,2.35,BD,1701978688
444,amos,48.5669,-78.1162,-4.01,88,100,2.12,CA,1701978688
445,arno,60.1167,18.6333,0.44,89,100,5.15,SE,1701978689
446,west end,26.6833,-78.9667,20.99,53,99,4.07,BS,1701978529
447,vila franca do campo,37.7167,-25.4333,18.27,99,95,2.73,PT,1701978689
448,willowmore,-33.2926,23.4895,19.88,29,0,2.16,ZA,1701978689
449,puerto baquerizo moreno,-0.9,-89.6,27.55,74,75,6.69,EC,1701978689
450,flying fish cove,-10.4217,105.6791,24.82,88,75,2.57,CX,1701978690
451,fort st. john,56.2499,-120.8529,-4.06,80,20,5.66,CA,1701978690
452,jayapura,-2.5333,140.7,25.66,88,100,3.1,ID,1701978690
453,marataizes,-21.0433,-40.8244,26.5,78,0,9.1,BR,1701978690
454,taoudenni,22.6783,-3.9836,23.19,19,100,4.96,ML,1701978691
455,suntar,62.1444,117.6319,-50.26,100,83,0.57,RU,1701978691
456,gadzhiyevo,69.2551,33.3362,-14.58,96,91,6.59,RU,1701978691
457,arica,-18.475,-70.3042,26.75,60,0,5.66,CL,1701978691
458,general villegas,-35.0328,-63.0125,28.74,31,0,4.24,AR,1701978691
459,kalmunai,7.4167,81.8167,25.89,89,100,3.11,LK,1701978692
460,mangai,-4.05,19.5333,20.85,100,99,0.55,CD,1701978692
461,fili,55.7425,37.4856,-11.7,100,99,1.59,RU,1701978692
462,palikir - national government center,6.9248,158.1611,28.41,74,100,4.12,FM,1701978692
463,ambodifotatra,-16.9833,49.85,25.9,73,99,7.7,MG,1701978692
464,valle de la pascua,9.2155,-66.0073,29.92,53,100,2.68,VE,1701978693
465,tobruk,32.0836,23.9764,18.63,46,100,3.84,LY,1701978693
466,ban ao nang,8.0458,98.8103,24.11,86,98,3.94,TH,1701978693
467,kota kinabalu,5.9749,116.0724,25.99,89,20,2.57,MY,1701978686
468,thulamahashi,-24.7246,31.1994,23.28,93,44,0.93,ZA,1701978693
469,tarakan,3.3,117.6333,26.18,83,100,3.37,ID,1701978694
470,rawai,7.7797,98.3253,25.06,79,99,6.3,TH,1701978694
471,fredericksburg,38.3032,-77.4605,8.9,55,100,11.18,US,1701978694
472,dubbo,-32.25,148.6167,24.07,64,32,5.14,AU,1701978694
473,thunder bay,48.4001,-89.3168,2.99,70,75,1.03,CA,1701978694
474,jiagedaqi,50.4167,124.1167,-16.34,95,100,3.44,CN,1701978695
475,puerto aysen,-45.4,-72.7,24.32,42,18,1.11,CL,1701978455
476,lensk,60.7253,114.9278,-44.14,100,97,0.7,RU,1701978695
477,lamar,33.6668,-95.5836,19.99,57,0,9.77,US,1701978695
478,hopelchen,19.7667,-89.85,29.48,39,29,1.85,MX,1701978695
479,al wajh,26.2455,36.4525,24.97,44,0,2.06,SA,1701978696
480,kuala kangsar,4.7667,100.9333,26.7,96,100,0.75,MY,1701978696
481,sao jose da coroa grande,-8.8978,-35.1478,26.8,72,87,4.36,BR,1701978696
482,dalhart,36.0595,-102.5133,22.49,16,0,9.77,US,1701978696
483,bandon,51.7469,-8.7425,8.77,88,57,8.24,IE,1701978696
484,changji,44.0167,87.3167,-0.56,74,0,2.0,CN,1701978697
485,moree,-29.4667,149.85,26.15,46,12,4.51,AU,1701978697
486,dunedin,-45.8742,170.5036,14.11,58,21,1.42,NZ,1701978405
487,la'ie,21.6477,-157.9253,27.98,73,37,0.45,US,1701978697
488,bandarbeyla,9.4942,50.8122,25.01,67,2,9.1,SO,1701978697
489,dongning,44.0622,131.1207,-9.86,82,96,1.03,CN,1701978697
490,pimentel,-6.8367,-79.9342,27.16,57,0,7.2,PE,1701978698
491,revda,56.801,59.9303,-32.54,97,5,0.34,RU,1701978698
492,salaqi,40.5414,110.5108,0.28,53,20,2.04,CN,1701978698
493,kidal,18.4411,1.4078,25.42,11,27,2.34,ML,1701978698
494,ghat,24.9647,10.1728,17.11,30,0,3.17,LY,1701978698
495,sabang,5.8933,95.3214,27.44,81,100,5.29,ID,1701978698
496,majholi,23.5,79.9167,14.87,97,16,2.26,IN,1701978698
497,anori,-3.7728,-61.6442,33.57,46,67,0.45,BR,1701978699
498,undurkhaan,47.3194,110.6556,-11.41,68,99,6.26,MN,1701978699
499,furstenfeld,47.05,16.0833,-0.69,98,30,0.68,AT,1701978699
500,box elder,41.5005,-112.8764,6.93,49,57,7.84,US,1701978699
501,kavieng,-2.5744,150.7967,27.24,81,97,3.77,PG,1701978699
502,caconda,-13.7333,15.0667,16.98,93,100,1.41,AO,1701978699
503,egilsstadir,65.2653,-14.3948,-1.05,64,75,7.72,IS,1701978699
504,ostroleka,53.0862,21.5757,-2.82,89,99,4.41,PL,1701978700
505,riacho de santana,-13.6092,-42.9389,34.04,22,92,5.24,BR,1701978700
506,waingapu,-9.6567,120.2641,26.56,84,85,1.99,ID,1701978700
507,karor,31.2274,70.9492,16.01,28,0,1.93,PK,1701978700
508,mejit,10.2753,170.8646,27.62,83,98,10.96,MH,1701978465
509,andes,5.6561,-75.8788,24.23,75,95,0.66,CO,1701978701
510,mugia,43.1041,-9.2179,15.09,81,94,7.86,ES,1701978701
511,callao,-12.0667,-77.15,22.16,68,75,5.14,PE,1701978701
512,uzgen,40.7699,73.3007,9.35,37,100,0.51,KG,1701978701
513,kalach-na-donu,48.691,43.5264,-3.79,81,64,6.38,RU,1701978701
514,micheweni,-4.9667,39.8333,26.95,84,97,3.83,TZ,1701978701
515,sao gabriel da cachoeira,-0.1303,-67.0892,28.89,84,40,2.57,BR,1701978701
516,yelizovo,53.1873,158.3805,-6.78,73,75,3.0,RU,1701978702
517,hemsby,52.6971,1.6918,6.13,94,100,12.82,GB,1701978702
518,conception bay south,47.4999,-52.9981,-2.92,82,100,6.32,CA,1701978702
519,calvinia,-31.4707,19.776,17.69,53,0,2.86,ZA,1701978702
520,marsh harbour,26.5412,-77.0636,21.86,55,19,5.08,BS,1701978702
521,bukama,-9.2,25.85,22.07,85,89,0.82,CD,1701978702
522,prince rupert,54.3161,-130.3201,4.83,83,40,6.17,CA,1701978611
523,kimbe,-5.5502,150.1429,24.76,93,62,0.7,PG,1701978703
524,horta,38.5333,-28.6333,17.8,84,40,7.2,PT,1701978414
525,thal,35.4791,72.2439,1.49,51,100,3.26,PK,1701978703
526,beira,-19.8436,34.8389,27.05,74,20,4.63,MZ,1701978703
527,lautoka,-17.6167,177.4667,25.92,78,40,2.06,FJ,1701978703
528,moengo,5.6167,-54.4,28.07,75,77,2.66,SR,1701978704
529,alaghsas,17.0187,8.0168,23.12,13,37,3.01,NE,1701978704
530,conduaga,8.862,117.4893,26.12,87,100,1.54,PH,1701978704
531,estreito,-5.7833,-43.25,34.11,34,100,2.57,BR,1701978704
532,san luis de la loma,17.2706,-100.8939,29.71,60,81,2.52,MX,1701978704
533,nadym,65.5333,72.5167,-21.11,96,100,6.89,RU,1701978704
534,emerald,-23.5333,148.1667,19.08,87,0,3.74,AU,1701978705
535,westport,41.1415,-73.3579,4.15,67,100,4.12,US,1701978705
536,humahuaca,-23.2054,-65.3505,18.38,64,31,3.37,AR,1701978705
537,puerto colombia,10.9878,-74.9547,30.05,77,92,8.73,CO,1701978705
538,shakhtinsk,49.71,72.5872,-17.24,80,72,3.45,KZ,1701978705
539,lincheng,19.9078,109.6858,18.64,79,95,3.84,CN,1701978705
540,los fresnos,26.0717,-97.4764,24.42,74,100,7.2,US,1701978705
541,gannan,47.9147,123.5031,-11.4,94,100,4.38,CN,1701978706
542,sisimiut,66.9395,-53.6735,-5.09,68,100,2.8,GL,1701978706
543,matola,-25.9622,32.4589,22.97,94,75,1.03,MZ,1701978706
544,saint-philippe,-21.3585,55.7679,24.77,88,53,3.92,RE,1701978706
545,shchastya,48.7396,39.2323,-2.5,80,100,7.65,UA,1701978706
546,edson,53.5835,-116.4356,-0.92,80,75,2.06,CA,1701978706
547,urengoy,65.9667,78.3667,-20.8,97,100,5.57,RU,1701978706
548,mendi,-6.1761,143.6513,11.43,97,81,1.41,PG,1701978707
549,atasu,48.6814,71.6433,-14.36,63,13,5.02,KZ,1701978707
550,kodinsk,58.6881,99.1844,-35.87,98,28,1.12,RU,1701978707
551,nuevo casas grandes,30.4167,-107.9167,23.53,10,0,9.16,MX,1701978707
552,koungou,-12.7336,45.2042,27.84,83,75,2.57,YT,1701978707
553,island harbour,50.724,-1.2758,11.29,94,100,2.68,GB,1701978707
554,bull savanna,17.8868,-77.5902,27.46,65,43,1.3,JM,1701978708
555,noosa heads,-26.3833,153.15,22.97,79,28,3.81,AU,1701978708
556,hilo,19.7297,-155.09,28.12,75,75,4.02,US,1701978708
557,kuanda,56.3161,116.0806,-30.22,98,100,1.11,RU,1701978708
558,urangan,-25.3,152.9,23.52,76,10,5.21,AU,1701978546
559,hobyo,5.3505,48.5268,26.28,65,88,7.47,SO,1701978708
560,cardoso,-20.0819,-49.9142,33.88,35,50,2.29,BR,1701978708
561,hirara,24.8,125.2833,19.15,72,38,3.6,JP,1701978709
562,maputo,-25.9653,32.5892,22.82,94,75,1.03,MZ,1701978709
563,liwale,-9.7667,37.9333,22.69,92,89,0.93,TZ,1701978709
564,itaituba,-4.2761,-55.9836,22.09,100,100,1.54,BR,1701978709
565,vanimo,-2.6741,141.3028,25.93,90,100,4.39,PG,1701978709
566,sikasso,10.9167,-7.0,27.25,21,40,1.82,ML,1701978709
567,pundong,-7.9522,110.3486,25.3,89,100,0.7,ID,1701978710
568,sogndal,61.2283,7.1003,-4.79,93,20,0.0,NO,1701978710
569,broome,42.2506,-75.833,2.06,89,100,2.57,US,1701978710
570,prince george,53.9166,-122.753,-4.31,93,100,1.03,CA,1701978710
